ensgID	enstID	hgncID	hgncSymbol	geneName	syn	mis	non	splice	frameshift	lof	prot	all
ENSG00000184381	ENST00000332509	9039	PLA2G6	PLA2G6	1.21194936754e-05	2.6241339255e-05	9.34660040577e-07	8.1703114361e-07	8.5513611254e-07	2.606827296727e-06	2.8848166551727e-05	4.0967660227127e-05
ENSG00000183421	ENST00000332512	496	RIPK4	RIPK4	1.93191468268e-05	3.43574470419e-05	1.04306808523e-06	3.13467125498e-07	4.79125046436e-07	1.835660257164e-06	3.6193107299064e-05	5.5512254125864e-05
ENSG00000184108	ENST00000332517	26698	TRIML1	TRIML1	6.90925863406e-06	1.35161900189e-05	5.72468250521e-07	2.17918296395e-07	1.57373634661e-06	2.364122893526e-06	1.5880312912426e-05	2.2789571546486e-05
ENSG00000183134	ENST00000332539	4502	PTGDR2	PTGDR2	6.86737622848e-06	1.35040236127e-05	1.83280996653e-07	0	8.40999728225e-08	2.673809694755e-07	1.37714045821755e-05	2.06387808106555e-05
ENSG00000115590	ENST00000332549	5994	IL1R2	IL1R2	5.28271799655e-06	1.27080149138e-05	4.7399760805e-07	3.07289464216e-07	1.13909737213e-06	1.920384444396e-06	1.4628399358196e-05	1.9911117354746e-05
ENSG00000185896	ENST00000332556	6499	LAMP1	LAMP1	8.04132751146e-06	1.48801951239e-05	3.76672785746e-07	3.42988707853e-07	1.422983734e-06	2.142645227599e-06	1.7022840351499e-05	2.5064167862959e-05
ENSG00000183470	ENST00000332558	NA		AC009365.3	1.64148823356e-07	3.88351454239e-07	1.64104438901e-08	4.19096006839e-09	3.6738893006e-07	3.8799033401849e-07	7.7634178825749e-07	9.4049061161349e-07
ENSG00000206181	ENST00000332567	30771	TCEB3B	TCEB3B	1.48835201549e-05	3.04123477323e-05	1.52989538678e-06	0	6.18204951655e-08	1.5917158819455e-06	3.20040636142455e-05	4.68875837691455e-05
ENSG00000178297	ENST00000332578	30079	TMPRSS9	TMPRSS9	2.0454454139e-05	3.98684353136e-05	1.47437235323e-06	7.6759458804e-07	5.68845469744e-08	2.2988514882444e-06	4.21672868018444e-05	6.26217409408444e-05
ENSG00000184194	ENST00000332582	18186	GPR173	GPR173	5.71144239667e-06	1.27031084946e-05	3.99851994965e-07	0	7.36754026242e-08	4.735273975892e-07	1.31766358921892e-05	1.88880782888592e-05
ENSG00000184792	ENST00000332585	8504	OSBP2	OSBP2	1.78095869025e-05	3.41389208137e-05	1.21469562398e-06	7.5356295608e-07	6.07200617773e-07	2.575459197833e-06	3.6714380011533e-05	5.4523966914033e-05
ENSG00000184840	ENST00000332598	24878	TMED9	TMED9	3.18248477962e-06	7.8323350107e-06	5.63897513427e-07	1.64964024322e-07	1.22790691996e-06	1.956768457709e-06	9.789103468409e-06	1.2971588248029e-05
ENSG00000184933	ENST00000332601	15301	OR6A2	OR6A2	3.14303230832e-06	8.44198040943e-06	2.60224851533e-07	0	9.4571607279e-09	2.696820122609e-07	8.7116624216909e-06	1.18546947300109e-05
ENSG00000115993	ENST00000332624	13206	TRAK2	TRAK2	8.90463857869e-06	2.40309205251e-05	2.02872394371e-06	7.33874917396e-07	4.2089363401e-06	6.971535201206e-06	3.1002455726306e-05	3.9907094304996e-05
ENSG00000185798	ENST00000332629	28786	WDR53	WDR53	4.00068472732e-06	9.32566366548e-06	5.6561709054e-07	4.4864463599e-08	5.44613618213e-07	1.155095172352e-06	1.0480758837832e-05	1.4481443565152e-05
ENSG00000185873	ENST00000332644	25398	TMPRSS11B	TMPRSS11B	3.55850715165e-06	9.95596101335e-06	5.65921498105e-07	3.86834369584e-07	9.58628907086e-07	1.911384774775e-06	1.1867345788125e-05	1.5425852939775e-05
ENSG00000232382	ENST00000332650	8349	OR5K1	OR5K1	2.74986857702e-06	7.53214224857e-06	2.20653384471e-07	0	1.36218387219e-07	3.5687177169e-07	7.88901402026e-06	1.063888259728e-05
ENSG00000182974	ENST00000332663	15373	OR4M2	OR4M2	2.89516092477e-06	7.98438547038e-06	4.05806181868e-07	0	3.10333006757e-08	4.368394825437e-07	8.4212249529237e-06	1.13163858776937e-05
ENSG00000119950	ENST00000332674	7534	MXI1	MXI1	4.5979315682e-06	1.02456814576e-05	1.07969371088e-06	2.05520652608e-07	9.3238446995e-07	2.217598833438e-06	1.2463280291038e-05	1.7061211859238e-05
ENSG00000182718	ENST00000332680	537	ANXA2	ANXA2	4.39255411496e-06	9.72993140413e-06	4.05732221859e-07	5.11562498864e-07	1.09390305141e-06	2.011197772133e-06	1.1741129176263e-05	1.6133683291223e-05
ENSG00000182053	ENST00000332682	42955	TRIM49B	TRIM49B	3.70846155763e-06	1.00418965728e-05	6.80116520544e-07	1.87585525343e-07	4.08335416033e-07	1.27603746192e-06	1.131793403472e-05	1.502639559235e-05
ENSG00000131263	ENST00000332687	13429	RLIM	RLIM	5.73239870462e-06	1.75723281315e-05	1.58102157965e-06	8.84582637167e-08	3.07208469958e-07	1.9766883133247e-06	1.95490164448247e-05	2.52814151494447e-05
ENSG00000185899	ENST00000332690	20639	TAS2R60	TAS2R60	3.05028322345e-06	8.44658138303e-06	4.22252311711e-07	0	1.98580651998e-07	6.20832963709e-07	9.067414346739e-06	1.2117697570189e-05
ENSG00000185610	ENST00000332700	33186	DBX2	DBX2	4.10432707308e-06	8.37378692513e-06	4.42290716779e-07	1.10224068315e-07	2.52076701396e-07	8.0459148649e-07	9.17837841162e-06	1.32827054847e-05
ENSG00000184575	ENST00000332707	12826	XPOT	XPOT	9.53718973966e-06	2.37624423056e-05	1.63967962801e-06	1.00829769812e-06	2.15822910694e-06	4.80620643307e-06	2.856864873867e-05	3.810583847833e-05
ENSG00000184058	ENST00000332710	11592	TBX1	TBX1	1.3268950483e-05	2.02830731384e-05	4.88184485677e-07	3.66510951417e-07	2.19211394814e-07	1.073906831908e-06	2.1356979970308e-05	3.4625930453308e-05
ENSG00000183463	ENST00000332715	17785	URAD	URAD	2.25194793565e-06	4.69303561236e-06	9.24627103376e-08	3.34046695368e-08	7.92363211588e-08	2.051037010332e-07	4.8981393133932e-06	7.1500872490432e-06
ENSG00000185909	ENST00000332780	28557	KLHDC8B	KLHDC8B	4.23528041916e-06	1.29493538955e-05	2.78810888252e-07	1.78394709766e-07	3.41360697178e-07	7.98566295196e-07	1.3747920190696e-05	1.7983200609856e-05
ENSG00000185482	ENST00000332782	28423	STAC3	STAC3	4.61843737407e-06	1.2051964894e-05	3.71146174325e-07	8.13800063237e-07	8.79608107629e-07	2.064554345191e-06	1.4116519239191e-05	1.8734956613261e-05
ENSG00000183475	ENST00000332783	17182	ASB7	ASB7	4.49399828752e-06	1.06083976776e-05	1.09497624191e-06	8.71919062468e-08	4.21062514026e-07	1.6032306621828e-06	1.22116283397828e-05	1.67056266273028e-05
ENSG00000184999	ENST00000332793	18057	SLC22A10	SLC22A10	5.41595897878e-06	1.48399146616e-05	8.04308561783e-07	4.03418758115e-07	8.7493526841e-07	2.082662588308e-06	1.6922577249908e-05	2.2338536228688e-05
ENSG00000024862	ENST00000332797	21098	CCDC28A	CCDC28A	3.64389740558e-06	8.43410225047e-06	3.89299580803e-07	2.14215834516e-07	1.15787586551e-06	1.761391280829e-06	1.0195493531299e-05	1.3839390936879e-05
ENSG00000136487	ENST00000332800	4262	GH2	GH2	3.84233246007e-06	8.00400254007e-06	3.68354006327e-07	1.33177743267e-07	3.43822051757e-07	8.45353801351e-07	8.849356341421e-06	1.2691688801491e-05
ENSG00000181026	ENST00000332810	25722	AEN	AEN	4.64705971735e-06	1.1552460423e-05	5.10240487046e-07	8.82119814868e-08	3.71126005579e-07	9.695784741118e-07	1.25220388971118e-05	1.71690986144618e-05
ENSG00000183644	ENST00000332814	25061	C11orf88	C11orf88	2.86464318829e-06	5.4530563093e-06	3.28753988575e-07	2.24674735323e-07	1.08177985756e-06	1.635208581458e-06	7.088264890758e-06	9.952908079048e-06
ENSG00000183691	ENST00000332822	7866	NOG	NOG	5.33891830569e-06	9.81906366719e-06	2.77613492464e-07	0	7.5847028658e-08	3.53460521122e-07	1.0172524188312e-05	1.5511442494002e-05
ENSG00000185101	ENST00000332826	20679	ANO9	ANO9	1.41262066938e-05	2.88824486629e-05	1.0204351415e-06	9.83518182193e-07	1.36414791883e-08	2.0175948028813e-06	3.09000434657813e-05	4.50262501595813e-05
ENSG00000109118	ENST00000332830	20816	PHF12	PHF12	1.53900039117e-05	3.31397366483e-05	1.71130743268e-06	6.31902045157e-07	5.66984342958e-07	2.910193820795e-06	3.6049930469095e-05	5.1439934380795e-05
ENSG00000185097	ENST00000332831	15079	OR4F16	OR4F16	2.83362520945e-07	6.99650786236e-07	2.16246924426e-08	0	8.62949707519e-10	2.2487642150119e-08	7.22138428386119e-07	1.00550094933112e-06
ENSG00000185792	ENST00000332836	22941	NLRP9	NLRP9	1.22793818838e-05	2.63387836224e-05	1.50823725217e-06	3.57772264141e-07	7.02105896423e-07	2.568115412734e-06	2.8906899035134e-05	4.1186280918934e-05
ENSG00000184374	ENST00000332843	2220	COLEC10	COLEC10	2.74843041544e-06	7.72291424057e-06	3.22449680113e-07	2.25469696339e-07	9.99738240249e-07	1.547657616701e-06	9.270571857271e-06	1.2019002272711e-05
ENSG00000165633	ENST00000332853	26470	VSTM4	VSTM4	5.19001486927e-06	1.08994108404e-05	3.35704734075e-07	2.9650996964e-07	5.58016775373e-07	1.190231479088e-06	1.2089642319488e-05	1.7279657188758e-05
ENSG00000183647	ENST00000332854	29297	ZNF530	ZNF530	5.59472924914e-06	1.49841942798e-05	1.37582786403e-06	7.91391740001e-08	2.41870706353e-07	1.6968377443831e-06	1.66810320241831e-05	2.22757612733231e-05
ENSG00000185775	ENST00000332857	32006	SPATA31A6	SPATA31A6	1.35477470508e-05	2.99937874983e-05	1.5417550849e-06	1.37778469865e-07	2.42108107212e-07	1.921641661977e-06	3.1915429160277e-05	4.5463176211077e-05
ENSG00000184900	ENST00000332859	11124	SUMO3	SUMO3	2.09224404696e-06	3.43700114171e-06	1.10784943988e-07	1.16054641825e-07	2.56551038348e-07	4.83390624161e-07	3.920391765871e-06	6.012635812831e-06
ENSG00000183562	ENST00000332881	NA		AC131971.1	9.15336897431e-08	1.97400441442e-07	1.69237252132e-08	0	4.17917434041e-09	2.110289955361e-08	2.1850334099561e-07	3.1003703073871e-07
ENSG00000155016	ENST00000332884	20582	CYP2U1	CYP2U1	5.87689287422e-06	1.34362087808e-05	7.73731616105e-07	1.64811620181e-07	7.55152086427e-07	1.693695322713e-06	1.5129904103513e-05	2.1006796977733e-05
ENSG00000185332	ENST00000332900	26794	TMEM105	TMEM105	1.82416403152e-06	3.9382330534e-06	2.28972193077e-07	4.03538998276e-08	2.19993044396e-07	4.893191373006e-07	4.4275521907006e-06	6.2517162222206e-06
ENSG00000185523	ENST00000332912	33709	C1orf227	C1orf227	8.2857483126e-07	2.4178380323e-06	2.02397393645e-07	3.59919476319e-08	5.91009293489e-07	8.293986347659e-07	3.2472366670659e-06	4.0758114983259e-06
ENSG00000183114	ENST00000332947	31791	FAM43B	FAM43B	7.50905907664e-06	1.46598376822e-05	2.21242577072e-07	0	2.89675217079e-08	2.502100987799e-07	1.49100477809799e-05	2.24191068576199e-05
ENSG00000182264	ENST00000332955	28539	IZUMO1	IZUMO1	6.12495434689e-06	1.19081131217e-05	5.99281813649e-07	4.89074803378e-07	6.14879760882e-07	1.703236377909e-06	1.3611349499609e-05	1.9736303846499e-05
ENSG00000185002	ENST00000332958	21478	RFX6	RFX6	1.08849297938e-05	2.44408905739e-05	1.58382953865e-06	9.13408267937e-07	3.09007207087e-06	5.587309877457e-06	3.0028200451357e-05	4.0913130245157e-05
ENSG00000185100	ENST00000332972	20093	ADSSL1	ADSSL1	8.00560744218e-06	1.52965883774e-05	5.48745705513e-07	7.67861216185e-07	1.89740297195e-06	3.214009893648e-06	1.8510598271048e-05	2.6516205713228e-05
ENSG00000027075	ENST00000332981	9403	PRKCH	PRKCH	1.07938396272e-05	2.29978995351e-05	1.54228101654e-06	8.34222015271e-07	1.20285915107e-06	3.579362182881e-06	2.6577261717981e-05	3.7371101345181e-05
ENSG00000177752	ENST00000332990	26825	YIPF7	YIPF7	2.30590872886e-06	5.04939550139e-06	2.87838304574e-07	1.5756253975e-07	3.71556979616e-07	8.1695782394e-07	5.86635332533e-06	8.17226205419e-06
ENSG00000120798	ENST00000333003	7971	NR2C1	NR2C1	5.82950067915e-06	1.44714066545e-05	1.24659030021e-06	5.17582899585e-07	1.72127226942e-06	3.485445469215e-06	1.7956852123715e-05	2.3786352802865e-05
ENSG00000185674	ENST00000333017	29615	LYG2	LYG2	3.03807702677e-06	6.58977891543e-06	3.31991835641e-07	1.81433719746e-07	6.92701911023e-07	1.20612746641e-06	7.79590638184e-06	1.083398340861e-05
ENSG00000184210	ENST00000333026	23250	DGAT2L6	DGAT2L6	2.98586278594e-06	8.06257389911e-06	7.59427699085e-07	2.38382016585e-07	6.74129464063e-07	1.671939179733e-06	9.734513078843e-06	1.2720375864783e-05
ENSG00000184857	ENST00000333050	24530	TMEM186	TMEM186	2.52605705207e-06	7.66518186414e-06	5.03883487964e-07	3.84422216616e-08	2.46689102802e-08	5.669946199058e-07	8.2321764840458e-06	1.07582335361158e-05
ENSG00000215046	ENST00000333110	48369	TCP11X1	TCP11X1	3.66439884748e-07	9.15508716666e-07	5.31915900879e-08	2.3954945756e-08	9.85474630526e-07	1.0626211663699e-06	1.9781298830359e-06	2.3445697677839e-06
ENSG00000184345	ENST00000333127	31815	IQCF2	IQCF2	1.80979806632e-06	5.42472237119e-06	4.6392911748e-07	8.90582235554e-08	2.15987907232e-07	7.689752482674e-07	6.1936976194574e-06	8.0034956857774e-06
ENSG00000183678	ENST00000333128	24198	CTAG1A	CTAG1A	3.69629905689e-07	7.00238842141e-07	2.07401410366e-08	7.72632992184e-09	6.40161599715e-07	6.6862807067344e-07	1.36886691281444e-06	1.73849681850344e-06
ENSG00000182263	ENST00000333129	13285	FIGN	FIGN	1.02607350575e-05	2.2068577978e-05	1.02110039017e-06	4.49640923458e-08	4.56505621248e-07	1.5225701037638e-06	2.35911480817638e-05	3.38518831392638e-05
ENSG00000185608	ENST00000333130	14491	MRPL40	MRPL40	2.18803334192e-06	5.55711986664e-06	5.30119946291e-07	1.1715895861e-07	1.07775282737e-07	7.55054187638e-07	6.312174054278e-06	8.500207396198e-06
ENSG00000184224	ENST00000333139	26915	C11orf72	C11orf72	1.78540542891e-06	4.3245045003e-06	2.55097395146e-07	0	9.34661347897e-08	3.485635299357e-07	4.6730680302357e-06	6.4584734591457e-06
ENSG00000182308	ENST00000333141	27723	DCAF4L1	DCAF4L1	7.28600829451e-06	1.48538485615e-05	8.77289344012e-07	0	5.82459213968e-08	9.355352654088e-07	1.57893838269088e-05	2.30753921214188e-05
ENSG00000146755	ENST00000333149	19017	TRIM50	TRIM50	7.65728148329e-06	1.63424946122e-05	5.85513752778e-07	3.4436842541e-07	6.05414889524e-07	1.535297067712e-06	1.7877791679912e-05	2.5535073163202e-05
ENSG00000182611	ENST00000333151	4727	HIST1H2AJ	HIST1H2AJ	3.01271827756e-06	6.5782412963e-06	1.76749270497e-07	0	3.85427738391e-08	2.152920443361e-07	6.7935333406361e-06	9.8062516181961e-06
ENSG00000060971	ENST00000333167	82	ACAA1	ACAA1	6.23835992853e-06	1.30520393014e-05	6.31661643074e-07	4.85271437412e-07	6.35460119624e-07	1.75239320011e-06	1.480443250151e-05	2.104279243004e-05
ENSG00000173662	ENST00000333172	14448	TAS1R1	TAS1R1	1.24083620319e-05	2.62508559498e-05	1.04027275207e-06	2.19469635969e-07	5.52088540592e-08	1.3149512420982e-06	2.75658071918982e-05	3.99741692237982e-05
ENSG00000184432	ENST00000333188	2232	COPB2	COPB2	8.51322111587e-06	2.21602261196e-05	1.55169162158e-06	9.25616978873e-07	4.24508109391e-06	6.722389694363e-06	2.8882615813963e-05	3.7395836929833e-05
ENSG00000182348	ENST00000333190	21958	ZNF804B	ZNF804B	1.30851062e-05	3.18070863248e-05	1.86919707152e-06	1.35286209199e-07	4.92714770893e-07	2.497198051612e-06	3.4304284376412e-05	4.7389390576412e-05
ENSG00000198440	ENST00000333201	26427	ZNF583	ZNF583	4.80523884047e-06	1.29093135995e-05	8.7664931243e-07	1.37458824858e-07	3.1589653897e-07	1.330004676258e-06	1.4239318275758e-05	1.9044557116228e-05
ENSG00000184277	ENST00000333202	24128	TM2D3	TM2D3	3.89401240199e-06	8.76841674222e-06	2.61040157149e-07	2.12520054255e-07	8.5059746299e-07	1.324157674394e-06	1.0092574416614e-05	1.3986586818604e-05
ENSG00000182173	ENST00000333213	27561	TSEN54	TSEN54	7.19738678252e-06	1.60711151577e-05	7.62832596872e-07	3.70070739956e-07	1.1218798514e-06	2.254783188228e-06	1.8325898345928e-05	2.5523285128448e-05
ENSG00000185658	ENST00000333229	12760	BRWD1	BRWD1	2.10458056196e-05	5.73946133847e-05	3.93306592151e-06	1.68717664521e-06	2.36683651165e-06	7.98707907837e-06	6.538169246307e-05	8.642749808267e-05
ENSG00000185567	ENST00000333244	20125	AHNAK2	AHNAK2	9.79292174772e-05	0.000180861322917	5.06692218054e-06	2.35180213289e-07	1.02380200752e-06	6.325904401349e-06	0.000187187227318349	0.000285116444795549
ENSG00000182645	ENST00000333254	30524	CCDC172	CCDC172	1.99582520531e-06	5.67325116673e-06	3.89294442933e-07	2.86646131943e-07	1.31083900968e-06	1.986779584556e-06	7.660030751286e-06	9.655855956596e-06
ENSG00000184281	ENST00000333256	12386	TSSC4	TSSC4	5.08044475662e-06	9.78470290567e-06	3.27218051022e-07	0	3.36400612688e-09	3.3058205714888e-07	1.01152849628189e-05	1.51957297194389e-05
ENSG00000184349	ENST00000333274	3225	EFNA5	EFNA5	3.31517200935e-06	7.05514649968e-06	2.80394909748e-07	1.60490228477e-07	7.40727039015e-07	1.18161217724e-06	8.23675867692e-06	1.155193068627e-05
ENSG00000183831	ENST00000333279	24786	ANKRD45	ANKRD45	2.30004635434e-06	6.4126766267e-06	4.05085789711e-07	1.78613441211e-07	1.20419911801e-06	1.787898348932e-06	8.200574975632e-06	1.0500621329972e-05
ENSG00000182700	ENST00000333305	33847	IGIP	IGIP	6.26509955784e-07	1.82289331101e-06	5.13539370875e-08	0	1.93540192713e-07	2.448941298005e-07	2.0677874408105e-06	2.6942973965945e-06
ENSG00000244291	ENST00000333319	17126	C7orf13	C7orf13	6.41520220871e-07	1.20495357956e-06	1.95259208631e-08	0	2.17020471393e-07	2.365463922561e-07	1.4414999718161e-06	2.0830201926871e-06
ENSG00000185614	ENST00000333323	32480	FAM212A	FAM212A	3.20371454155e-06	1.02650041215e-05	3.84092046608e-07	3.64776652746e-08	1.38290947324e-07	5.588606592066e-07	1.08238647807066e-05	1.40275793222566e-05
ENSG00000183643	ENST00000333334	26549	C15orf32	C15orf32	1.95995742817e-06	4.44512604916e-06	3.18409820939e-07	9.1072836325e-08	3.87162566489e-07	7.96645223753e-07	5.241771272913e-06	7.201728701083e-06
ENSG00000205927	ENST00000333337	9398	OLIG2	OLIG2	8.37889306007e-06	1.20647911092e-05	2.04388295148e-07	0	4.77234242461e-08	2.521117193941e-07	1.23169028285941e-05	2.06957958886641e-05
ENSG00000007908	ENST00000333360	10718	SELE	SELE	6.35077252577e-06	1.53368806058e-05	9.00960375083e-07	4.99729430023e-07	2.82507651844e-06	4.225766323546e-06	1.9562646929346e-05	2.5913419455116e-05
ENSG00000184056	ENST00000333371	12712	VPS33B	VPS33B	7.18567133592e-06	1.87175722026e-05	1.33492420665e-06	1.09963568151e-06	2.92118714292e-06	5.35574703108e-06	2.407331923368e-05	3.12589905696e-05
ENSG00000183979	ENST00000333383	30099	NPB	NPB	1.72520785262e-06	2.76889604029e-06	5.2090618332e-08	3.0671896835e-08	2.21581477333e-07	3.043439925e-07	3.07324003279e-06	4.79844788541e-06
ENSG00000170854	ENST00000333396	19441	MINA	MINA	5.8804174959e-06	1.29432452173e-05	7.43878621007e-07	3.55714330958e-07	1.2195117911e-06	2.319104743065e-06	1.5262349960365e-05	2.1142767456265e-05
ENSG00000133477	ENST00000333407	25148	FAM83F	FAM83F	7.74942715466e-06	1.6387459613e-05	7.1538613649e-07	1.6258445492e-07	2.80327377224e-07	1.158297968634e-06	1.7545757581634e-05	2.5295184736294e-05
ENSG00000182459	ENST00000333437	33802	TEX19	TEX19	1.63258366051e-06	3.85957310234e-06	2.96245803046e-07	0	1.11428909199e-07	4.07674712245e-07	4.267247814585e-06	5.899831475095e-06
ENSG00000185475	ENST00000333449	33744	TMEM179B	TMEM179B	2.90080401238e-06	6.48848271875e-06	3.00772377947e-07	1.71211602381e-07	4.33925176504e-07	9.05909156832e-07	7.394391875582e-06	1.0295195887962e-05
ENSG00000141750	ENST00000333461	23990	STAC2	STAC2	6.06284885761e-06	1.34106487351e-05	6.41868554136e-07	4.23657845459e-07	5.70313459798e-07	1.635839859393e-06	1.5046488594493e-05	2.1109337452103e-05
ENSG00000179750	ENST00000333467	17352	APOBEC3B	APOBEC3B	5.69457088703e-06	1.35853688619e-05	9.32216903086e-07	3.10467964933e-07	4.37101857865e-07	1.679786725884e-06	1.5265155587784e-05	2.0959726474814e-05
ENSG00000184445	ENST00000333479	17255	KNTC1	KNTC1	1.92787348962e-05	4.43028215304e-05	2.82077856438e-06	2.39977721547e-06	1.07559458423e-05	1.597650162215e-05	6.027932315255e-05	7.955805804875e-05
ENSG00000182759	ENST00000333480	23145	MAFA	MAFA	8.14570918124e-06	1.23521979298e-05	1.79379521471e-07	0	2.00482747232e-07	3.79862268703e-07	1.2732060198503e-05	2.0877769379743e-05
ENSG00000182179	ENST00000333486	12471	UBA7	UBA7	1.24493384068e-05	2.89257496303e-05	1.14798676791e-06	1.09881823181e-06	1.65969574816e-06	3.90650074788e-06	3.283225037818e-05	4.528158878498e-05
ENSG00000182885	ENST00000333493	13728	GPR97	GPR97	8.35838932086e-06	1.75035867912e-05	7.4509771261e-07	4.88290006592e-07	9.60799943516e-07	2.194187662718e-06	1.9697774453918e-05	2.8056163774778e-05
ENSG00000184207	ENST00000333503	8909	PGP	PGP	6.11882148801e-06	1.10234970096e-05	3.05167354719e-07	3.17814495465e-08	6.28286275316e-09	3.4323166701866e-07	1.13667286766187e-05	1.74855501646287e-05
ENSG00000172270	ENST00000333511	1116	BSG	BSG	8.59037654182e-06	1.5015277123e-05	3.88006632767e-07	3.73693573628e-07	6.4346156793e-09	7.681348220743e-07	1.57834119450743e-05	2.43737884868943e-05
ENSG00000182698	ENST00000333527	33762	RESP18	RESP18	3.22319337623e-07	6.06392171143e-07	2.89753406234e-08	3.46940261457e-08	2.13834106795e-06	2.2020104347191e-06	2.8084026058621e-06	3.1307219434851e-06
ENSG00000185274	ENST00000333538	16347	WBSCR17	WBSCR17	1.05955900275e-05	2.27448843189e-05	6.80811013027e-07	4.47812478436e-07	1.08322939926e-06	2.211852890723e-06	2.4956737209623e-05	3.5552327237123e-05
ENSG00000165195	ENST00000333590	8957	PIGA	PIGA	5.01294797414e-06	1.36497275828e-05	5.68855672137e-07	1.81244767262e-07	1.06434423753e-07	8.56534863152e-07	1.4506262445952e-05	1.9519210420092e-05
ENSG00000183019	ENST00000333598	27291	C19orf59	C19orf59	1.96612225364e-06	4.26675816281e-06	4.32910390757e-07	3.21886255018e-07	7.51952209358e-08	8.299918667108e-07	5.0967500295208e-06	7.0628722831608e-06
ENSG00000183891	ENST00000333610	32954	TTC32	TTC32	2.35307503278e-06	4.58282674041e-06	1.92229967967e-07	8.72502874496e-08	8.36492422015e-08	3.631294976181e-07	4.9459562380281e-06	7.2990312708081e-06
ENSG00000182393	ENST00000333625	18363	IFNL1	IFNL1	3.15038918708e-06	6.4362062641e-06	2.59069627369e-07	1.834276996e-07	2.7599229221e-07	7.18489619179e-07	7.154695883279e-06	1.0305085070359e-05
ENSG00000137267	ENST00000333628	12412	TUBB2A	TUBB2A	8.88204670396e-06	1.69101478213e-05	4.1621872003e-07	1.19803511878e-07	1.75149918074e-08	5.535372237154e-07	1.74636850450154e-05	2.63457317489754e-05
ENSG00000184394	ENST00000333629	15358	OR4N5	OR4N5	3.15944966796e-06	7.94503853809e-06	2.26787290661e-07	0	2.8596230838e-08	2.55383521499e-07	8.200422059589e-06	1.1359871727549e-05
ENSG00000185437	ENST00000333634	10822	SH3BGR	SH3BGR	2.85897955866e-06	6.23168281444e-06	2.52584911712e-07	2.18310523534e-07	3.40086525855e-07	8.10981961101e-07	7.042664775541e-06	9.901644334201e-06
ENSG00000064961	ENST00000333651	5002	HMG20B	HMG20B	5.68987038935e-06	1.07313924339e-05	2.26220761739e-07	2.98429354216e-07	4.46490301308e-08	5.692991460858e-07	1.13006915799858e-05	1.69905619693358e-05
ENSG00000262814	ENST00000333676	10378	MRPL12	MRPL12	3.73328660582e-06	6.77954229957e-06	2.94190188961e-07	1.59261761664e-07	5.52649054058e-07	1.006101004683e-06	7.785643304253e-06	1.1518929910073e-05
ENSG00000183111	ENST00000333677	34430	ARHGEF37	ARHGEF37	9.36089306471e-06	2.04822885097e-05	8.35018614379e-07	4.91371548304e-07	2.48046030224e-06	3.806850464923e-06	2.4289138974623e-05	3.3650032039333e-05
ENSG00000185306	ENST00000333722	26967	C12orf56	C12orf56	5.42339007882e-06	1.17239986136e-05	3.73741816892e-07	4.52983920327e-07	9.87270069897e-07	1.813995807116e-06	1.3537994420716e-05	1.8961384499536e-05
ENSG00000182256	ENST00000333743	4088	GABRG3	GABRG3	5.78226233579e-06	1.23293941448e-05	6.15964401078e-07	4.04839091291e-07	3.82441116169e-07	1.403244608538e-06	1.3732638753338e-05	1.9514901089128e-05
ENSG00000213859	ENST00000333751	21302	KCTD11	KCTD11	4.03537073945e-06	9.63536784637e-06	4.27188328849e-07	0	1.00676032331e-08	4.372559320821e-07	1.00726237784521e-05	1.41079945179021e-05
ENSG00000184507	ENST00000333756	29919	NUTM1	NUTM1	1.19956016226e-05	3.04537611114e-05	1.48372798242e-06	2.76539336481e-07	3.36437907557e-07	2.096705226458e-06	3.2550466337858e-05	4.4546067960458e-05
ENSG00000184897	ENST00000333762	4722	H1FX	H1FX	4.50039535026e-06	7.29721418404e-06	1.22968976926e-07	0	1.79010304031e-07	3.01979280957e-07	7.599193464997e-06	1.2099588815257e-05
ENSG00000183653	ENST00000333765	1282	GRIK1-AS2	GRIK1-AS2	2.9744126404e-07	7.14338819915e-07	3.77781335504e-08	0	4.29631044678e-08	8.07412380182e-08	7.950800579332e-07	1.0925213219732e-06
ENSG00000183011	ENST00000333775	28212	LSMD1	LSMD1	4.07415888562e-06	8.58146533279e-06	2.99152521103e-07	4.46820039427e-08	2.15321957342e-08	3.653667207799e-07	8.9468320535699e-06	1.30209909391899e-05
ENSG00000182093	ENST00000333781	12790	WRB	WRB	2.84138819027e-06	5.30240990474e-06	2.05068658583e-07	2.68083193757e-07	2.82750457497e-07	7.55902309837e-07	6.058312214577e-06	8.899700404847e-06
ENSG00000223443	ENST00000333796	34434	USP17L2	USP17L2	6.60862024968e-06	1.36699672548e-05	6.60572852109e-07	0	1.66424613845e-08	6.772153134935e-07	1.43471825682935e-05	2.09558028179735e-05
ENSG00000184811	ENST00000333813	29592	TUSC5	TUSC5	3.45370999512e-06	6.80231141266e-06	2.13787244389e-07	9.3045099762e-08	4.97231218044e-09	3.1180465633144e-07	7.11411606899144e-06	1.05678260641114e-05
ENSG00000204880	ENST00000333822	17230	KRTAP4-8	KRTAP4-8	1.58836845933e-06	5.11166632336e-06	2.78078780468e-07	0	5.44576627162e-08	3.325364431842e-07	5.4442027665442e-06	7.0325712258742e-06
